ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Length
1,حکیمیه - مجتمع آموزشی و پرورشی آرمان,1,88,1,555.237173856970120
2,حکیمیه - دبستان امام خمینی,1,87,2,1007.591052068600000
3,حکیمیه - مدرسه ابتدایی مقداد,1,52,3,2315.326493561149200
4,حکیمیه - صدوقی,1,53,4,2926.887576990912700
5,حکیمیه - دبستان پسرانه منصور نفر,1,54,5,3269.487339515650100
6,حکیمیه - مدرسه دخترانه بهشتی,1,30,6,3913.500169023231600
7,حکیمیه - پیش دبستانی مروارید,1,36,7,4000.532985108422500
8,حکیمیه - مدرسه ابتدایی شهید عارف‌نسب,1,59,8,4575.099668133807400
9,حکیمیه - دبیرستان پسرانه غفاری,1,56,9,4815.619255194759700
10,حکیمیه - دبیرستان پسرانه طالقانی,1,55,10,4840.439015002647500
11,حکیمیه - دبستان طالقانی,1,57,11,4840.439015002647500
12,حکیمیه - دبیرستان غفاری,1,58,12,4840.439015002647500
13,حکیمیه - دبیرستان دوره اول نمونه دولتی دخترانه سعدی۰,1,13,13,5131.055248958664400
14,حکیمیه - مجتمع آموزشی فرهنگ منطقه 4,1,3,14,5193.761768261448200
15,حکیمیه - مجتمع آموزشی دخترانه غیردولتی زینبیه,1,12,15,5456.531824187569300
16,حکیمیه - دبستان دخترانه بوستان امید,1,83,16,5471.189305596533800
17,حکیمیه - مدرسه دخترانه امام رضا (ع),1,81,17,5510.598901368757700
18,حکیمیه - مرکز توانبخشی معلولان بالای ۱۴ سال,1,62,18,5604.666732207083400
19,حکیمیه - مدرسه دخترانه امام سجاد,1,80,19,5612.900996352247600
20,حکیمیه - دبستان و دبیرستان پسرانه کمیل,1,82,20,5630.023265304080300
21,حکیمیه - مدرسه دخترانه پارس,1,63,21,5636.390718332055300
22,حکیمیه - دانشگاه علمی و کاربردی دکتر عبیدی,1,11,22,5708.731341346798200
23,حکیمیه - مدرسه شاهد مطهری,1,78,23,6378.267528121137700
24,حکیمیه - دبیرستان پسرانه شاهد نورعلی (دوره اول),1,79,24,6387.174560065902400
25,حکیمیه - دبیرستان پسرانه بنیان,1,77,25,6389.047388178261800
26,حکیمیه - مجتمع آموزشی پسرانه غیردولتی نور علوی,1,75,26,6411.722177445206400
27,حکیمیه - دبیرستان دوره اول دخترانه شاهد آسیه,1,73,27,6458.800912350290700
28,حکیمیه - دبستان غیردولتی دخترانه فرهنگ ایران,1,20,28,6460.919107232462000
29,حکیمیه - دبیرستان پسرانه درخشان,1,64,29,6562.360101158956200
30,حکیمیه - دبستان محمدرضا هوایی,1,76,30,6575.434422443439900
31,حکیمیه - آموزشگاه استثنایی پسرانه شهید بهشتی,1,65,31,6645.401459802005800
32,حکیمیه - هنرستان خواجه نصیرالدین طوسی,1,66,32,6688.028166942101100
33,حکیمیه - دبستان پسرانه شاهد شهید دهقان,1,74,33,6730.631773711356800
34,حکیمیه - مدرسه علوم دینیه,1,61,34,6777.211774161876700
35,حکیمیه - دبستان دخترانه استاد خدابخش,1,67,35,6777.211774161876700
36,حکیمیه - پیش دبستان و دبستان نهال دانش,1,2,36,7044.786806752690600
37,حکیمیه - پیش دبستانی و دبستان جلوه دانش ۲,1,47,37,7106.558164662550600
38,حکیمیه - دبیرستان دوره اول دخترانه نبوت,1,48,38,7106.558164662550600
39,حکیمیه - دبیرستان پسرانه آذین علم,1,50,39,7129.756602579091100
40,حکیمیه - دبيرستان دخترانه غيردولتی آلا,1,31,40,7172.130839462779500
41,حکیمیه - دبستان پسرانه امت,1,51,41,7172.130839462779500
42,حکیمیه - دبیرستان دخترانه تربیت,1,49,42,7179.420763351348800
43,حکیمیه - دبیرستان روشنگران,1,37,43,7233.893908674725000
44,حکیمیه - دبیرستان دخترانه هدف,1,72,44,7266.989844507129400
45,حکیمیه - دبستان استاد شهریار,1,68,45,7344.158154567526300
46,حکیمیه - مجتمع فنی تهران,1,84,46,7743.403211387643800
47,حکیمیه - هنرستان آیت,1,69,47,7823.959647349954100
48,حکیمیه - دبیرستان دخترانه شهید آیت,1,70,48,7823.959647349954100
49,حکیمیه - دبیرستان دخترانه دکتر محمدجواد شرافت,1,71,49,7823.959647349954100
50,حکیمیه - مدرسه غیر دولتی نیک دخت,1,1,50,7913.779957263059300
51,حکیمیه - مدرسه شرافت,1,38,51,8031.169976276379200
52,حکیمیه - دبستان پسرانه استاد شهريار,1,9,52,8098.821071209352300
53,حکیمیه - کانون فرهنگی شاهد شماره ۲,1,97,53,8152.720167321574100
54,حکیمیه - سروش,1,85,54,8259.536965390168900
55,حکیمیه - هنرستان نرگس,1,86,55,8326.280836289250100
56,حکیمیه - مدرسه غیرانتفاعی ابوالمعالی,1,46,56,8409.534192663419200
57,حکیمیه - دبیرستان دخترانه امام محمد باقر,1,39,57,8903.158377279090900
58,حکیمیه - دبستان شهدا آزادی,1,40,58,9012.680910500039300
59,حکیمیه - دبستان غدیر یک,1,41,59,9114.033639169254500
60,حکیمیه - دبیرستان دخترانه مهر,1,93,60,9146.873831429660600
61,حکیمیه - دبیرستان پسرانه غیبی,1,42,61,9147.162327171925400
62,حکیمیه - دبیرستان دخترانه,1,43,62,9173.988149301647400
63,حکیمیه - دبیرستان دوره اول علامه حلی ۲,1,10,63,9199.036435800055200
64,حکیمیه - دبستان دخترانه نقابت,1,45,64,9438.540670385747900
65,حکیمیه - مدرسه خالق,1,92,65,9862.507450223025400
66,حکیمیه - roboticland,1,44,66,9998.823670516974700
67,حکیمیه - آموزشگاه کیمیا,1,91,67,10139.653267218097000
68,حکیمیه - مدرسه هشت شهریور,1,90,68,10861.378628950153000
69,حکیمیه - دبیرستان دخترانه گوهرشاد منطقه 4,1,89,69,11026.247059002682000
70,حکیمیه - مدرسه نشاط,1,7,70,11398.908754432128000
71,حکیمیه - دبیرستان پسرانه شهید فلاحی,1,60,71,11622.285283783185000
72,حکیمیه - مجتمع فرهنگی اسلامی شهدای کشتی‌رانی,1,15,72,12081.974691102190000
73,حکیمیه - مدرسه علمیه حضرت زینب کبری,1,8,73,12165.816434872617000
74,حکیمیه - دبیرستان دخترانه فرهیختگان,1,16,74,12414.487631853584000
75,حکیمیه - مدرسه شهید محمد منتظری,1,96,75,12450.215872699166000
76,حکیمیه - دبستان حورا,1,27,76,12478.049025600123000
77,حکیمیه - دبستان دخترانه پروین اعتصامی ۱,1,28,77,12509.730860296717000
78,حکیمیه - دبیرستان توحید,1,24,78,12849.989701571059000
79,حکیمیه - دبستان بادبادک,1,17,79,13041.083180079575000
80,حکیمیه - دبستان حقیقت,1,26,80,13133.632236859527000
81,حکیمیه - دبیرستان شهید زین الدین,1,4,81,13143.554442837336000
82,حکیمیه - دبستان پسرانه عمار,1,25,82,13153.686322307065000
83,حکیمیه - مدرسه غیر انتفاعی دخترانه صبا,1,18,83,13249.925838466012000
84,حکیمیه - مدرسه شهدا پاسداران,1,34,84,13427.386694417386000
85,حکیمیه - دبیرستان پسرانه شهید علیپور,1,32,85,13529.243684619256000
86,حکیمیه - دبستان پسرانه درخت دانش دوره دوم,1,23,86,13548.910908186454000
87,حکیمیه - دبستان پسرانه درخت دانش دوره دوم,1,33,87,13548.910908186454000
88,حکیمیه - دبیرستان عباسپور,1,95,88,13637.194244933940000
89,حکیمیه - دبیرستان صالحی شفا,1,94,89,13709.632525018278000
90,حکیمیه - دبستان دخترانه درخت دانش,1,22,90,13721.654465536651000
91,حکیمیه - دبیرستان پسرانه شهید مجمدعلی رجایی,1,19,91,13777.969154956558000
92,حکیمیه - دبستان پسرانه مولوی,1,35,92,13856.221573920509000
93,حکیمیه - دبستان مهارت آموز,1,6,93,13859.998151351439000
94,حکیمیه - دبستان دخترانه فردوس,1,5,94,13888.513531561530000
95,حکیمیه - هنرستان دخترانه فسایی نژاد,1,14,95,13888.608655780652000
96,حکیمیه - مدرسه رضوان,1,29,96,14355.299070482342000
97,حکیمیه - دبستان پسرانه درخت دانش دوره اول,1,21,97,14688.075562649852000
98,شهید عبادی - دبیرستان دوره اول نمونه دولتی دخترانه سعدی۰,2,13,1,49.096058443327195
99,شهید عبادی - مرکز توانبخشی معلولان بالای ۱۴ سال,2,62,2,765.385552642072070
100,شهید عبادی - مدرسه دخترانه پارس,2,63,3,903.268223905201580
101,شهید عبادی - دبیرستان پسرانه غفاری,2,56,4,961.645947442828630
102,شهید عبادی - مجتمع آموزشی دخترانه غیردولتی زینبیه,2,12,5,1061.278816963556200
103,شهید عبادی - دبیرستان پسرانه طالقانی,2,55,6,1065.347183737267400
104,شهید عبادی - دبستان طالقانی,2,57,7,1065.347183737267400
105,شهید عبادی - دبیرستان غفاری,2,58,8,1065.347183737267400
106,شهید عبادی - دانشگاه علمی و کاربردی دکتر عبیدی,2,11,9,1313.478334122785100
107,شهید عبادی - دبستان غیردولتی دخترانه فرهنگ ایران,2,20,10,1621.637927667450200
108,شهید عبادی - دبیرستان پسرانه درخشان,2,64,11,1723.078921593945300
109,شهید عبادی - مجتمع آموزشی فرهنگ منطقه 4,2,3,12,1768.491801922399900
110,شهید عبادی - آموزشگاه استثنایی پسرانه شهید بهشتی,2,65,13,1806.120280236995300
111,شهید عبادی - هنرستان خواجه نصیرالدین طوسی,2,66,14,1848.746987377090800
112,شهید عبادی - مدرسه علوم دینیه,2,61,15,1937.930594596866500
113,شهید عبادی - دبستان دخترانه استاد خدابخش,2,67,16,1937.930594596866500
114,شهید عبادی - دبیرستان پسرانه آذین علم,2,50,17,2290.475423014079300
115,شهید عبادی - دبستان پسرانه منصور نفر,2,54,18,2421.273749301491500
116,شهید عبادی - مدرسه ابتدایی شهید عارف‌نسب,2,59,19,2638.710916577982500
117,شهید عبادی - دبيرستان دخترانه غيردولتی آلا,2,31,20,2844.147936046679200
118,شهید عبادی - دبستان پسرانه امت,2,51,21,2844.147936046679200
119,شهید عبادی - مجتمع فنی تهران,2,84,22,3022.849557355672000
120,شهید عبادی - پیش دبستان و دبستان نهال دانش,2,2,23,3084.379786949131400
121,شهید عبادی - مدرسه غیر دولتی نیک دخت,2,1,24,3193.226303231088000
122,شهید عبادی - دبستان دخترانه بوستان امید,2,83,25,3241.009045071126400
123,شهید عبادی - مدرسه دخترانه امام رضا (ع),2,81,26,3274.234055392747900
124,شهید عبادی - دبیرستان روشنگران,2,37,27,3359.514554354600500
125,شهید عبادی - مدرسه دخترانه امام سجاد,2,80,28,3378.217916970594200
126,شهید عبادی - دبستان و دبیرستان پسرانه کمیل,2,82,29,3393.658419328070100
127,شهید عبادی - دبیرستان دخترانه تربیت,2,49,30,3413.987699677976700
128,شهید عبادی - سروش,2,85,31,3420.255785825155700
129,شهید عبادی - کانون فرهنگی شاهد شماره ۲,2,97,32,3432.166513289604200
130,شهید عبادی - هنرستان نرگس,2,86,33,3486.999656724239200
131,شهید عبادی - پیش دبستانی و دبستان جلوه دانش ۲,2,47,34,3505.537445733706100
132,شهید عبادی - دبیرستان دوره اول دخترانه نبوت,2,48,35,3505.537445733706100
133,شهید عبادی - صدوقی,2,53,36,3892.778929866230600
134,شهید عبادی - دبیرستان پسرانه بنیان,2,77,37,4120.604039596970300
135,شهید عبادی - مجتمع آموزشی پسرانه غیردولتی نور علوی,2,75,38,4143.278828863914900
136,شهید عبادی - دبیرستان دوره اول دخترانه شاهد آسیه,2,73,39,4190.357563768999200
137,شهید عبادی - مدرسه ابتدایی مقداد,2,52,40,4217.968251133028400
138,شهید عبادی - دبستان محمدرضا هوایی,2,76,41,4306.991073862148400
139,شهید عبادی - دبیرستان دخترانه مهر,2,93,42,4307.592651864650200
140,شهید عبادی - مدرسه شاهد مطهری,2,78,43,4447.987876701530700
141,شهید عبادی - دبیرستان پسرانه شاهد نورعلی (دوره اول),2,79,44,4456.894908646295300
142,شهید عبادی - دبستان پسرانه شاهد شهید دهقان,2,74,45,4462.188425130065300
143,شهید عبادی - دبیرستان دخترانه هدف,2,72,46,4601.531910049970100
144,شهید عبادی - مدرسه دخترانه بهشتی,2,30,47,4731.667817622082100
145,شهید عبادی - پیش دبستانی مروارید,2,36,48,4818.700633707272600
146,شهید عبادی - مدرسه شرافت,2,38,49,4826.038386303879600
147,شهید عبادی - مدرسه خالق,2,92,50,5023.226270658014100
148,شهید عبادی - هنرستان آیت,2,69,51,5110.895454908198200
149,شهید عبادی - دبیرستان دخترانه شهید آیت,2,70,52,5110.895454908198200
150,شهید عبادی - دبیرستان دخترانه دکتر محمدجواد شرافت,2,71,53,5110.895454908198200
151,شهید عبادی - roboticland,2,44,54,5159.542490951961600
152,شهید عبادی - دبستان استاد شهریار,2,68,55,5167.245800090167000
153,شهید عبادی - دبیرستان دخترانه امام محمد باقر,2,39,56,5169.489202658166500
154,شهید عبادی - مجتمع آموزشی و پرورشی آرمان,2,88,57,5228.738935440247600
155,شهید عبادی - دبستان شهدا آزادی,2,40,58,5295.532346133996700
156,شهید عبادی - آموزشگاه کیمیا,2,91,59,5300.372087653085100
157,شهید عبادی - دبیرستان دخترانه,2,43,60,5376.709825677126900
158,شهید عبادی - دبیرستان پسرانه غیبی,2,42,61,5412.579157165148900
159,شهید عبادی - دبستان غدیر یک,2,41,62,5494.529729527354000
160,شهید عبادی - دبستان امام خمینی,2,87,63,5498.513091290126800
161,شهید عبادی - دبستان پسرانه استاد شهريار,2,9,64,5937.736297692778900
