ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Length
9221,دبیرستان پسرانه شهید فلاحی - بوستان شادی,60,113,17,4752.653114187435700
9222,دبیرستان پسرانه شهید فلاحی - مجتمع آموزشی نرجس,60,17,18,4846.511979514677500
9223,دبیرستان پسرانه شهید فلاحی - مدرسه پویا,60,24,19,4917.849455423681300
9224,دبیرستان پسرانه شهید فلاحی - پارک ارغوان,60,120,20,4969.798719203642600
9225,دبیرستان پسرانه شهید فلاحی - بوستان ملت,60,97,21,4990.468984324419600
9226,دبیرستان پسرانه شهید فلاحی - مدرسه شهید وزان,60,41,22,5022.607825590594100
9227,دبیرستان پسرانه شهید فلاحی - مدرسه امامت,60,76,23,5042.942899528339700
9228,دبیرستان پسرانه شهید فلاحی - بوستان رهنمون,60,141,24,5161.061521022948900
9229,دبیرستان پسرانه شهید فلاحی - بوستان آفتابگردان,60,30,25,5167.614515703541700
9230,دبیرستان پسرانه شهید فلاحی - بوستان سینا,60,156,26,5219.085668976176700
9231,دبیرستان پسرانه شهید فلاحی - مدرسه ملاصدرا (امام جعفر صادق),60,22,27,5252.615390969190200
9232,دبیرستان پسرانه شهید فلاحی - مدرسه رضوان,60,29,28,5252.615390969190200
9233,دبیرستان پسرانه شهید فلاحی - بوستان سبز گلستان,60,31,29,5309.812850028463800
9234,دبیرستان پسرانه شهید فلاحی - بوستان سامان,60,15,30,5331.417093879912500
9235,دبیرستان پسرانه شهید فلاحی - بوستان گلستان,60,21,31,5396.563164791893500
9236,دبیرستان پسرانه شهید فلاحی - مدرسه مفید,60,32,32,5410.185011626641400
9237,دبیرستان پسرانه شهید فلاحی - زمین ورزشی والائیان,60,84,33,5466.503826256765900
9238,دبیرستان پسرانه شهید فلاحی - زمین ورزشی شهید مبارکآبادی,60,47,34,5492.772543445621500
9239,دبیرستان پسرانه شهید فلاحی - بوستان شهید منتظری,60,8,35,5538.322720722901100
9240,دبیرستان پسرانه شهید فلاحی - مجموعه ورزشی آبفای تهران,60,145,36,5642.501164376235500
9241,دبیرستان پسرانه شهید فلاحی - آموزشگاه سروش,60,36,37,5654.666530984760400
9242,دبیرستان پسرانه شهید فلاحی - مجموعه ورزشی شهدای شمیران نو,60,64,38,5664.733501760262700
9243,دبیرستان پسرانه شهید فلاحی - بوستان گلریز,60,100,39,5676.217797083709200
9244,دبیرستان پسرانه شهید فلاحی - بوستان میثاق,60,117,40,5697.834008397198000
9245,دبیرستان پسرانه شهید فلاحی - بوستان شقایق,60,80,41,5699.661435842641400
9246,دبیرستان پسرانه شهید فلاحی - مدرسه الغدیر 2,60,86,42,5706.838822661135100
9247,دبیرستان پسرانه شهید فلاحی - دبستان پسرانه محمد باقر صدر,60,65,43,5716.923971929245500
9248,دبیرستان پسرانه شهید فلاحی - بوستان شمعدانی,60,79,44,5734.829152150810800
9249,دبیرستان پسرانه شهید فلاحی - دبیرستان آبسال,60,107,45,5770.703426314502400
9250,دبیرستان پسرانه شهید فلاحی - بوستان شاهد,60,140,46,5778.127751934549500
9251,دبیرستان پسرانه شهید فلاحی - بوستان نوفل لوشاتو,60,82,47,5811.907858087410200
9252,دبیرستان پسرانه شهید فلاحی - بوستان جنبی مدرسه شهریار,60,119,48,5817.224300389021700
9253,دبیرستان پسرانه شهید فلاحی - مدرسه شهریار,60,126,49,5824.549221751247400
9254,دبیرستان پسرانه شهید فلاحی - بوستان سراج,60,18,50,5908.171052152892100
9255,دبیرستان پسرانه شهید فلاحی - بوستان درختی,60,118,51,5913.762929212653900
9256,دبیرستان پسرانه شهید فلاحی - مجموعه ورزشی شهید طوقانی,60,85,52,5921.430391308357700
9257,دبیرستان پسرانه شهید فلاحی - هنرستان سید الشهدا (ع),60,19,53,5934.590033373329800
9258,دبیرستان پسرانه شهید فلاحی - بوستان شهید جهان نیا,60,99,54,5974.665102609472300
9259,دبیرستان پسرانه شهید فلاحی - مدرسه شهدای پاسداران,60,149,55,5986.091542950093800
9260,دبیرستان پسرانه شهید فلاحی - بوستان ولی عصر (عج),60,88,56,6074.816871811682200
9261,دبیرستان پسرانه شهید فلاحی - بوستان دانش,60,83,57,6081.969687403382500
9262,دبیرستان پسرانه شهید فلاحی - مدرسه ولایت,60,123,58,6090.503695720171900
9263,دبیرستان پسرانه شهید فلاحی - مدرسه نور علی,60,45,59,6093.770829817336600
9264,دبیرستان پسرانه شهید فلاحی - مدرسه هدایت,60,121,60,6175.422746011673600
9265,دبیرستان پسرانه شهید فلاحی - مدرسه غیاثوند,60,122,61,6179.743452017700300
9266,دبیرستان پسرانه شهید فلاحی - بوستان کوثر,60,116,62,6185.127629466953300
9267,دبیرستان پسرانه شهید فلاحی - بوستان امید,60,139,63,6251.781103723030400
9268,دبیرستان پسرانه شهید فلاحی - مدرسه سعادت,60,124,64,6284.592171828611800
9269,دبیرستان پسرانه شهید فلاحی - مدرسه شعبانی,60,125,65,6302.065878462391100
9270,دبیرستان پسرانه شهید فلاحی - بوستان شهدای گلستان چهارم,60,14,66,6312.086496832643200
9271,دبیرستان پسرانه شهید فلاحی - هنرستان فجر,60,87,67,6384.105219984133300
9272,دبیرستان پسرانه شهید فلاحی - بوستان فردوس,60,70,68,6384.296702318300000
9273,دبیرستان پسرانه شهید فلاحی - مدرسه معلم,60,147,69,6389.934140662886400
9274,دبیرستان پسرانه شهید فلاحی - مدرسه فرهنگ آل یاسین,60,105,70,6406.971387185698400
9275,دبیرستان پسرانه شهید فلاحی - بوستان پلیس,60,44,71,6494.941694136538900
9276,دبیرستان پسرانه شهید فلاحی - بوستان حسین حامد,60,142,72,6542.180697716395100
9277,دبیرستان پسرانه شهید فلاحی - بوستان نخل,60,151,73,6578.202473672011400
9278,دبیرستان پسرانه شهید فلاحی - بوستان شفیعی,60,143,74,6591.910163715604500
9279,دبیرستان پسرانه شهید فلاحی - بوستان ارژنگ,60,78,75,6693.497463515203000
9280,دبیرستان پسرانه شهید فلاحی - بوستان دهقان,60,98,76,6720.960593454795300
9281,دبیرستان پسرانه شهید فلاحی - بوستان مجیدیه,60,96,77,6758.389289814990700
9282,دبیرستان پسرانه شهید فلاحی - دبیرستان سمیه,60,91,78,6769.517169466710600
9283,دبیرستان پسرانه شهید فلاحی - بوستان سمیه,60,114,79,6795.057353766054800
9284,دبیرستان پسرانه شهید فلاحی - بوستان اتحاد,60,138,80,6816.480042635234900
9285,دبیرستان پسرانه شهید فلاحی - بوستان گلنار,60,42,81,6845.817250941911900
9286,دبیرستان پسرانه شهید فلاحی - بوستان غدیر,60,106,82,6861.728243314761100
9287,دبیرستان پسرانه شهید فلاحی - مدرسه هشت شهریور,60,110,83,6882.556745616436300
9288,دبیرستان پسرانه شهید فلاحی - دبستان دخترانه تجلی,60,111,84,6883.777909123939900
9289,دبیرستان پسرانه شهید فلاحی - بوستان کودک و زمین چمن,60,33,85,6915.018679749255200
9290,دبیرستان پسرانه شهید فلاحی - مدرسه فردوسی,60,27,86,6915.679067813226500
9291,دبیرستان پسرانه شهید فلاحی - مدرسه مولوی,60,40,87,6915.679067813226500
9292,دبیرستان پسرانه شهید فلاحی - بوستان کاظمی,60,58,88,6925.300935382550100
9293,دبیرستان پسرانه شهید فلاحی - بوستان صبوری,60,48,89,7108.062536447780100
9294,دبیرستان پسرانه شهید فلاحی - فضای سبز میدان 57,60,93,90,7141.923394271880200
9295,دبیرستان پسرانه شهید فلاحی - مدرسه شهید مفتح,60,92,91,7225.019630792759900
9296,دبیرستان پسرانه شهید فلاحی - پارک جنگلی,60,55,92,7233.983106181621200
9297,دبیرستان پسرانه شهید فلاحی - بوستان اقاقیا,60,49,93,7281.637444572336800
9298,دبیرستان پسرانه شهید فلاحی - بوستان یکصدم,60,90,94,7350.279031434003600
9299,دبیرستان پسرانه شهید فلاحی - مدرسه ابو علی سینا,60,51,95,7422.867610186894100
9300,دبیرستان پسرانه شهید فلاحی - بوستان شبنم,60,155,96,7495.535781828170900
9301,دبیرستان پسرانه شهید فلاحی - هنرستان نرگس,60,4,97,7510.143920014941600
9302,دبیرستان پسرانه شهید فلاحی - مدرسه عارف نسب,60,59,98,7512.661641982117500
9303,دبیرستان پسرانه شهید فلاحی - بوستان سنگسر,60,154,99,7514.194269784418800
9304,دبیرستان پسرانه شهید فلاحی - مدرسه صالحی شفا،ایثارگران امام حسین,60,43,100,7521.019894451171200
9305,دبیرستان پسرانه شهید فلاحی - مدرسه تربیت,60,6,101,7542.908551105806500
9306,دبیرستان پسرانه شهید فلاحی - زمین ورزشی,60,5,102,7633.499254350746000
9307,دبیرستان پسرانه شهید فلاحی - راهنمایی خواجه عبدا...انصاری,60,144,103,7757.773910632081400
9308,دبیرستان پسرانه شهید فلاحی - مدرسه شهید مطهری,60,50,104,7772.718032392533100
9309,دبیرستان پسرانه شهید فلاحی - مدرسه شهید آبشناسان,60,95,105,7777.915827832034700
9310,دبیرستان پسرانه شهید فلاحی - دبیرستان خواجه عبدا...انصاری,60,94,106,7847.089464885649200
9311,دبیرستان پسرانه شهید فلاحی - مدرسه زینب و ایمان,60,150,107,7850.992169180652100
9312,دبیرستان پسرانه شهید فلاحی - بوستان شاداب,60,75,108,7903.517134759111300
9313,دبیرستان پسرانه شهید فلاحی - بوستان احدزاده,60,89,109,7978.658258915460500
9314,دبیرستان پسرانه شهید فلاحی - بوستان احسان,60,74,110,8079.839587243072900
9315,دبیرستان پسرانه شهید فلاحی - دانشگاه علم صنعت,60,115,111,8161.413126120030900
9316,دبیرستان پسرانه شهید فلاحی - بوستان رسالت,60,57,112,8322.228878204585300
9317,دبیرستان پسرانه شهید فلاحی - مدرسه ملت,60,103,113,8389.826112891587400
9318,دبیرستان پسرانه شهید فلاحی - بوستان نارنج,60,56,114,8424.202620615367800
9319,دبیرستان پسرانه شهید فلاحی - بوستان گلبرک,60,152,115,8602.576784310536800
9320,دبیرستان پسرانه شهید فلاحی - بوستان بهارک,60,12,116,8620.983489666212300
9321,دبیرستان پسرانه شهید فلاحی - بوستان خواجه نصیر,60,3,117,8662.339269514770400
9322,دبیرستان پسرانه شهید فلاحی - مدرسه استاد خدابخش,60,102,118,8902.974205582326200
9323,دبیرستان پسرانه شهید فلاحی - مدرسه پورداود,60,101,119,9061.838287305348800
9324,دبیرستان پسرانه شهید فلاحی - سالن فوتبال مجموعه ورزشی شهید عراقی,60,104,120,9061.838287305348800
9325,دبیرستان پسرانه شهید فلاحی - گذر سبز شاهد (شرقی),60,63,121,9279.855778820479800
9326,دبیرستان پسرانه شهید فلاحی - بوستان گلشن,60,66,122,9296.733225023539500
9327,دبیرستان پسرانه شهید فلاحی - گذر سبز شاهد (غربی),60,62,123,9326.188255780316500
9328,دبیرستان پسرانه شهید فلاحی - بوستان معین نژاد,60,10,124,9454.312918939669500
9329,دبیرستان پسرانه شهید فلاحی - بوستان آلاله,60,157,125,9463.878265843517500
9330,دبیرستان پسرانه شهید فلاحی - مدرسه منصور نفر,60,69,126,9477.203678160896700
9331,دبیرستان پسرانه شهید فلاحی - سالن مجموعه ورزشی گلشن,60,68,127,9544.732460745575700
9332,دبیرستان پسرانه شهید فلاحی - بوستان گلسا,60,60,128,9613.271295358828900
9333,دبیرستان پسرانه شهید فلاحی - بوستان 22 بهمن,60,61,129,9614.426523737613000
9334,دبیرستان پسرانه شهید فلاحی - بوستان آزاده,60,129,130,9647.249997652228600
9335,دبیرستان پسرانه شهید فلاحی - بوستان ابوذر,60,67,131,9674.784831071843700
9336,دبیرستان پسرانه شهید فلاحی - مدرسه همای رحمت,60,133,132,9690.395470205670800
9337,دبیرستان پسرانه شهید فلاحی - بوستان ارغوان,60,11,133,9707.760993661806400
9338,دبیرستان پسرانه شهید فلاحی - بوستان شهید بهزادی,60,108,134,9740.466601695498000
9339,دبیرستان پسرانه شهید فلاحی - بوستان فتاحی,60,132,135,9743.647005900975300
9340,دبیرستان پسرانه شهید فلاحی - بوستان یاس,60,131,136,9790.435576918651300
9341,دبیرستان پسرانه شهید فلاحی - بوستان ختمی,60,109,137,9833.342543425158500
9342,دبیرستان پسرانه شهید فلاحی - زمین ورزشی دانشگاه شهید عباسپور,60,34,138,9853.851134295617200
9343,دبیرستان پسرانه شهید فلاحی - مدرسه راهنمایی طالقانی,60,136,139,9913.849065520944400
9344,دبیرستان پسرانه شهید فلاحی - دبستان طالقانی,60,135,140,9962.342959517436600
9345,دبیرستان پسرانه شهید فلاحی - مدرسه ابوذر,60,137,141,10035.656613321817000
9346,دبیرستان پسرانه شهید فلاحی - مدرسه نیایش,60,134,142,10073.750556553257000
9347,دبیرستان پسرانه شهید فلاحی - فرهنگسرای اشراق,60,127,143,10139.586135796235000
9348,دبیرستان پسرانه شهید فلاحی - بوستان جعفرپناه,60,130,144,10179.043559023861000
9349,دبیرستان پسرانه شهید فلاحی - مدرسه سعدی,60,148,145,10308.947146377011000
9350,دبیرستان پسرانه شهید فلاحی - بوستان سحر,60,128,146,10388.468572314277000
9351,دبیرستان پسرانه شهید فلاحی - بوستان گمنام,60,28,147,10664.667252849977000
9352,دبیرستان پسرانه شهید فلاحی - بوستان شکوفه,60,38,148,10961.198833725794000
9353,دبیرستان پسرانه شهید فلاحی - بوستان صبا,60,25,149,10981.790873805759000
9354,دبیرستان پسرانه شهید فلاحی - بوستان نرگس,60,26,150,11014.441501574956000
9355,دبیرستان پسرانه شهید فلاحی - پارک عمومی (فضای باز),60,35,151,11156.100309629986000
9356,دبیرستان پسرانه شهید فلاحی - بوستان ریحانه,60,153,152,11191.214285483113000
9357,دبیرستان پسرانه شهید فلاحی - بوستان صلح و دوستی,60,39,153,11472.630263485999000
9358,دبیرستان پسرانه شهید فلاحی - بوستان ساحل,60,37,154,11577.700914474262000
9359,دبیرستان پسرانه شهید فلاحی - بوستان سبلان,60,7,155,11961.752924771159000
9360,دبیرستان پسرانه شهید فلاحی - بوستان نور (کتابخانه حکیمیه ) و فضای باز,60,23,156,12156.112695307747000
9361,مدرسه علوم دینیه - مدرسه استاد خدابخش,61,102,1,0.000000000000000
9362,مدرسه علوم دینیه - مدرسه پورداود,61,101,2,159.070462819883230
9363,مدرسه علوم دینیه - سالن فوتبال مجموعه ورزشی شهید عراقی,61,104,3,159.070462819883230
9364,مدرسه علوم دینیه - گذر سبز شاهد (غربی),61,62,4,582.208679142404210
9365,مدرسه علوم دینیه - گذر سبز شاهد (شرقی),61,63,5,587.307176982931420
9366,مدرسه علوم دینیه - بوستان بهارک,61,12,6,724.246147917447500
9367,مدرسه علوم دینیه - بوستان گلسا,61,60,7,751.664925872399860
9368,مدرسه علوم دینیه - بوستان معین نژاد,61,10,8,852.848443571213470
9369,مدرسه علوم دینیه - بوستان گلبرک,61,152,9,855.272521194961090
9370,مدرسه علوم دینیه - بوستان 22 بهمن,61,61,10,883.191361687512650
9371,مدرسه علوم دینیه - بوستان ارغوان,61,11,11,1000.022682191217100
9372,مدرسه علوم دینیه - بوستان فتاحی,61,132,12,1035.908694430386700
9373,مدرسه علوم دینیه - بوستان یاس,61,131,13,1251.226805552020300
9374,مدرسه علوم دینیه - زمین ورزشی,61,5,14,1464.291529333220100
9375,مدرسه علوم دینیه - مدرسه تربیت,61,6,15,1546.840051665675000
9376,مدرسه علوم دینیه - هنرستان نرگس,61,4,16,1549.069062127372500
9377,مدرسه علوم دینیه - بوستان اقاقیا,61,49,17,1689.200686595345400
9378,مدرسه علوم دینیه - بوستان سحر,61,128,18,1849.259800947648000
9379,مدرسه علوم دینیه - بوستان احدزاده,61,89,19,1863.643796136376300
9380,مدرسه علوم دینیه - مدرسه ابو علی سینا,61,51,20,1902.119289058349500
9381,مدرسه علوم دینیه - بوستان شبنم,61,155,21,1974.787460699625600
9382,مدرسه علوم دینیه - فرهنگسرای اشراق,61,127,22,1981.448776903919200
9383,مدرسه علوم دینیه - مدرسه سعدی,61,148,23,1987.026653040193700
9384,مدرسه علوم دینیه - مدرسه شهید مفتح,61,92,24,2081.052335099713700
9385,مدرسه علوم دینیه - بوستان جعفرپناه,61,130,25,2093.581809362665800
9386,مدرسه علوم دینیه - بوستان گلنار,61,42,26,2165.835449711006700
9387,مدرسه علوم دینیه - بوستان آزاده,61,129,27,2234.466054755103000
9388,مدرسه علوم دینیه - بوستان نخل,61,151,28,2379.607096514708700
9389,مدرسه علوم دینیه - دبیرستان سمیه,61,91,29,2442.951575246829200
9390,مدرسه علوم دینیه - مدرسه راهنمایی طالقانی,61,136,30,2460.658894003930500
9391,مدرسه علوم دینیه - مدرسه همای رحمت,61,133,31,2501.231748190092300
9392,مدرسه علوم دینیه - دبستان طالقانی,61,135,32,2509.152788000423200
9393,مدرسه علوم دینیه - بوستان سمیه,61,114,33,2552.381954785968000
9394,مدرسه علوم دینیه - مدرسه ابوذر,61,137,34,2582.466441804804200
9395,مدرسه علوم دینیه - مدرسه شهید مطهری,61,50,35,2709.289222472525600
9396,مدرسه علوم دینیه - هنرستان فجر,61,87,36,2718.168713527211400
9397,مدرسه علوم دینیه - سالن مجموعه ورزشی گلشن,61,68,37,2718.769862052558000
9398,مدرسه علوم دینیه - مدرسه شعبانی,61,125,38,2721.850927375497100
9399,مدرسه علوم دینیه - مدرسه غیاثوند,61,122,39,2865.183540871314100
9400,مدرسه علوم دینیه - بوستان پلیس,61,44,40,2868.480540541448100
9401,مدرسه علوم دینیه - بوستان کوثر,61,116,41,2982.512654089920000
9402,مدرسه علوم دینیه - بوستان ختمی,61,109,42,2999.467951114545900
9403,مدرسه علوم دینیه - بوستان گلشن,61,66,43,3011.881451817872900
9404,مدرسه علوم دینیه - بوستان دانش,61,83,44,3017.856703546870900
9405,مدرسه علوم دینیه - مدرسه معلم,61,147,45,3034.724554980830800
9406,مدرسه علوم دینیه - مدرسه نیایش,61,134,46,3128.053522634883800
9407,مدرسه علوم دینیه - بوستان سراج,61,18,47,3228.262448149365400
9408,مدرسه علوم دینیه - هنرستان سید الشهدا (ع),61,19,48,3241.024318083341300
9409,مدرسه علوم دینیه - بوستان نوفل لوشاتو,61,82,49,3244.081010452949600
9410,مدرسه علوم دینیه - بوستان درختی,61,118,50,3282.159250724565000
9411,مدرسه علوم دینیه - مدرسه عارف نسب,61,59,51,3331.048990477920100
9412,مدرسه علوم دینیه - مجموعه ورزشی شهید طوقانی,61,85,52,3370.124153928779400
9413,مدرسه علوم دینیه - دانشگاه علم صنعت,61,115,53,3388.755522975420300
9414,مدرسه علوم دینیه - مدرسه نور علی,61,45,54,3390.161419318224900
9415,مدرسه علوم دینیه - مدرسه شهریار,61,126,55,3430.897430911513300
9416,مدرسه علوم دینیه - بوستان جنبی مدرسه شهریار,61,119,56,3438.222352273739000
9417,مدرسه علوم دینیه - مدرسه ملت,61,103,57,3440.533238871674300
9418,مدرسه علوم دینیه - بوستان یکصدم,61,90,58,3448.266668411926300
9419,مدرسه علوم دینیه - بوستان میثاق,61,117,59,3497.761271121564700
9420,مدرسه علوم دینیه - بوستان شهید بهزادی,61,108,60,3533.882820283194200
9421,مدرسه علوم دینیه - مدرسه الغدیر 2,61,86,61,3569.121537322135700
9422,مدرسه علوم دینیه - مدرسه هدایت,61,121,62,3581.593593623517800
9423,مدرسه علوم دینیه - مدرسه منصور نفر,61,69,63,3634.355700126788600
9424,مدرسه علوم دینیه - مدرسه سعادت,61,124,64,3683.337853621139900
9425,مدرسه علوم دینیه - مدرسه مفید,61,32,65,3700.722649942126300
9426,مدرسه علوم دینیه - فضای سبز میدان 57,61,93,66,3701.039223836170100
9427,مدرسه علوم دینیه - مدرسه ولایت,61,123,67,3812.171164994417300
9428,مدرسه علوم دینیه - زمین ورزشی والائیان,61,84,68,3914.356155720066000
9429,مدرسه علوم دینیه - بوستان سبز گلستان,61,31,69,3926.580002738536700
9430,مدرسه علوم دینیه - بوستان آلاله,61,157,70,3962.082516358709200
9431,مدرسه علوم دینیه - بوستان سبلان,61,7,71,4004.952190916905700
9432,مدرسه علوم دینیه - مجموعه ورزشی آبفای تهران,61,145,72,4066.213913991796700
9433,مدرسه علوم دینیه - دبستان دخترانه تجلی,61,111,73,4079.560356552181000
9434,مدرسه علوم دینیه - بوستان ابوذر,61,67,74,4090.779245235422900
9435,مدرسه علوم دینیه - بوستان آفتابگردان,61,30,75,4099.756876137063000
9436,مدرسه علوم دینیه - مجموعه ورزشی شهدای شمیران نو,61,64,76,4119.385914505478500
9437,مدرسه علوم دینیه - بوستان کاظمی,61,58,77,4131.404295894801200
9438,مدرسه علوم دینیه - مدرسه هشت شهریور,61,110,78,4135.009871142631700
9439,مدرسه علوم دینیه - بوستان صبوری,61,48,79,4149.038272307192500
9440,مدرسه علوم دینیه - بوستان گلستان,61,21,80,4177.906457563713000
9441,مدرسه علوم دینیه - بوستان شهید منتظری,61,8,81,4202.082594738149100
9442,مدرسه علوم دینیه - بوستان خواجه نصیر,61,3,82,4222.736025184312900
9443,مدرسه علوم دینیه - بوستان فردوس,61,70,83,4269.381852155632300
9444,مدرسه علوم دینیه - بوستان غدیر,61,106,84,4303.033382242991100
9445,مدرسه علوم دینیه - بوستان شمعدانی,61,79,85,4364.185045799143200
9446,مدرسه علوم دینیه - دبیرستان آبسال,61,107,86,4431.947769796404800
9447,مدرسه علوم دینیه - دبستان پسرانه محمد باقر صدر,61,65,87,4485.727224181661800
9448,مدرسه علوم دینیه - بوستان ولی عصر (عج),61,88,88,4520.237408643600200
9449,مدرسه علوم دینیه - بوستان شقایق,61,80,89,4528.040099762867600
9450,مدرسه علوم دینیه - بوستان دهقان,61,98,90,5052.833721009087600
9451,مدرسه علوم دینیه - زمین ورزشی دانشگاه شهید عباسپور,61,34,91,5087.366818597171900
9452,مدرسه علوم دینیه - بوستان ارژنگ,61,78,92,5445.050650017700700
9453,مدرسه علوم دینیه - بوستان ساحل,61,37,93,5473.092070627208200
9454,مدرسه علوم دینیه - پارک عمومی (فضای باز),61,35,94,5571.231340078384200
9455,مدرسه علوم دینیه - پارک ارغوان,61,120,95,5586.515965774689000
9456,مدرسه علوم دینیه - بوستان مجیدیه,61,96,96,5727.457496948452900
9457,مدرسه علوم دینیه - بوستان شهدای گلستان چهارم,61,14,97,5951.137408844788300
9458,مدرسه علوم دینیه - مدرسه فرهنگ آل یاسین,61,105,98,5985.995634822611500
9459,مدرسه علوم دینیه - بوستان سامان,61,15,99,5999.776289792206600
9460,مدرسه علوم دینیه - بوستان شهید جهان نیا,61,99,100,6027.073256385690000
9461,مدرسه علوم دینیه - پارک جنگلی لویزان,61,9,101,6131.330935827943000
9462,مدرسه علوم دینیه - بوستان گلریز,61,100,102,6163.580071147842300
9463,مدرسه علوم دینیه - بوستان امید,61,139,103,6188.497112647125500
9464,مدرسه علوم دینیه - بوستان شکوفه,61,38,104,6209.322761956228500
9465,مدرسه علوم دینیه - بوستان شفیعی,61,143,105,6242.042201422376800
9466,مدرسه علوم دینیه - بوستان شاهد,61,140,106,6261.902761286461100
9467,مدرسه علوم دینیه - بوستان نور (کتابخانه حکیمیه ) و فضای باز,61,23,107,6275.761183173493900
9468,مدرسه علوم دینیه - بوستان اتحاد,61,138,108,6283.708047144002200
9469,مدرسه علوم دینیه - مدرسه امامت,61,76,109,6315.020220109876400
9470,مدرسه علوم دینیه - بوستان حسین حامد,61,142,110,6325.479788642042900
9471,مدرسه علوم دینیه - بوستان ملت,61,97,111,6352.531046690044600
9472,مدرسه علوم دینیه - بوستان سینا,61,156,112,6356.015610325981500
9473,مدرسه علوم دینیه - پارک جنگلی,61,55,113,6550.952395479050200
9474,مدرسه علوم دینیه - بوستان ریحانه,61,153,114,6551.661704747388300
9475,مدرسه علوم دینیه - بوستان رهنمون,61,141,115,6571.678449345376100
9476,مدرسه علوم دینیه - بوستان صبا,61,25,116,6623.551715993917200
9477,مدرسه علوم دینیه - بوستان نرگس,61,26,117,6657.983707590446100
9478,مدرسه علوم دینیه - بوستان سنگسر,61,154,118,6961.054097727411300
9479,مدرسه علوم دینیه - مدرسه صالحی شفا،ایثارگران امام حسین,61,43,119,6967.879722394163800
9480,مدرسه علوم دینیه - بوستان گمنام,61,28,120,7123.459955622082800
9481,مدرسه علوم دینیه - مدرسه زینب و ایمان,61,150,121,7297.851997123644700
9482,مدرسه علوم دینیه - زمین ورزشی شهید مبارکآبادی,61,47,122,7318.663096102975900
9483,مدرسه علوم دینیه - بوستان شاداب,61,75,123,7350.376962702102900
9484,مدرسه علوم دینیه - بوستان احسان,61,74,124,7375.689662271007400
9485,مدرسه علوم دینیه - راهنمایی خواجه عبدا...انصاری,61,144,125,7544.128137350236100
9486,مدرسه علوم دینیه - دبیرستان خواجه عبدا...انصاری,61,94,126,7568.901925293208500
9487,مدرسه علوم دینیه - بوستان شادی,61,113,127,7580.611151233240900
9488,مدرسه علوم دینیه - بوستان رسالت,61,57,128,7669.126475229454600
9489,مدرسه علوم دینیه - بوستان صلح و دوستی,61,39,129,7708.116191857777300
9490,مدرسه علوم دینیه - بوستان شب بو,61,1,130,7839.886669928444500
9491,مدرسه علوم دینیه - بوستان ارکیده,61,72,131,7842.628127778414600
9492,مدرسه علوم دینیه - مدرسه شهید آبشناسان,61,95,132,7995.100764906040200
9493,مدرسه علوم دینیه - بوستان افتخاریان,61,81,133,8039.917752678897200
9494,مدرسه علوم دینیه - مجتمع آموزشی نرجس,61,17,134,8070.947643325447600
9495,مدرسه علوم دینیه - بوستان صدف,61,71,135,8118.427358708700000
9496,مدرسه علوم دینیه - بوستان نارنج,61,56,136,8182.632433329806200
9497,مدرسه علوم دینیه - بوستان هروی,61,46,137,8203.689633253226900
9498,مدرسه علوم دینیه - مدرسه شعبانی,61,2,138,8218.116447072587100
9499,مدرسه علوم دینیه - مدرسه ثامن الحجج,61,53,139,8242.148438396161500
9500,مدرسه علوم دینیه - بوستان سخندان,61,146,140,8357.965238134307600
9501,مدرسه علوم دینیه - مدرسه شهدای پاسداران,61,149,141,8382.195964345974100
9502,مدرسه علوم دینیه - بوستان تولد,61,112,142,8414.442039959003500
9503,مدرسه علوم دینیه - بوستان شهید شعبانلو,61,52,143,8476.794334924285100
9504,مدرسه علوم دینیه - مدرسه عمار,61,54,144,8494.557174752257200
9505,مدرسه علوم دینیه - بوستان باغ رز,61,73,145,8605.025923546913000
9506,مدرسه علوم دینیه - مدرسه حضرت زهرا (س),61,16,146,8767.638583703485000
9507,مدرسه علوم دینیه - مدرسه فردوسی,61,27,147,8904.525784505691300
9508,مدرسه علوم دینیه - مدرسه مولوی,61,40,148,8904.525784505691300
9509,مدرسه علوم دینیه - مدرسه شهید وزان,61,41,149,8924.476674895408000
9510,مدرسه علوم دینیه - مدرسه پویا,61,24,150,9029.235045062319800
9511,مدرسه علوم دینیه - بوستان کودک و زمین چمن,61,33,151,9076.364683959060100
9512,مدرسه علوم دینیه - پارک جنگلی لویزان,61,158,152,9154.916225387902200
9513,مدرسه علوم دینیه - آموزشگاه سروش,61,36,153,9164.077062073698500
9514,مدرسه علوم دینیه - مدرسه ملاصدرا (امام جعفر صادق),61,22,154,9888.087604224867400
9515,مدرسه علوم دینیه - مدرسه رضوان,61,29,155,9888.087604224867400
9516,مدرسه علوم دینیه - فضای سبز,61,20,156,10197.048458635354000
9517,مرکز توانبخشی معلولان بالای ۱۴ سال - بوستان یاس,62,131,1,153.226352867846460
9518,مرکز توانبخشی معلولان بالای ۱۴ سال - بوستان معین نژاد,62,10,2,450.898167295891080
9519,مرکز توانبخشی معلولان بالای ۱۴ سال - بوستان فتاحی,62,132,3,667.662812247032090
9520,مرکز توانبخشی معلولان بالای ۱۴ سال - بوستان سحر,62,128,4,708.523386121332920
9521,مرکز توانبخشی معلولان بالای ۱۴ سال - گذر سبز شاهد (شرقی),62,63,5,733.550192559693640
9522,مرکز توانبخشی معلولان بالای ۱۴ سال - فرهنگسرای اشراق,62,127,6,752.812773456014500
